SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls
1157148,11000,1016561,17309,121,3,2005,1392,Medium,2/10/2011 0:00,S130,S130,,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
1157153,13500,1013141,10473,121,3,2006,667,Low,5/28/2009 0:00,EC35,EC35,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",New Mexico,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1157161,18000,1046135,4753,121,3,1000,0,,6/18/2009 0:00,644G,644,G,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Mississippi,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157164,18500,389306,7019,121,3,2003,400,Low,10/19/2006 0:00,246,246,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Missouri,SSL,Skid Steer Loaders,,EROPS w AC,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
1157167,15000,1019637,4640,121,3,1993,0,,3/25/2004 0:00,410D,410,D,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157169,12600,1019756,16779,121,3,2007,563,Low,8/13/2009 0:00,L39,L39,,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Massachusetts,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157171,85000,1049862,16146,121,3,2006,1380,Low,6/25/2009 0:00,80ZV-2,80,Z,V-2,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
1157173,21000,1019228,11813,121,3,1998,21001,High,11/11/2010 0:00,115ZIV,115,Z,IV,,Large,Wheel Loader - 350.0 to 500.0 Horsepower,New York,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157178,45000,610788,13801,121,3,2003,1093,Low,3/9/2006 0:00,D4GLGP,D4,G,,LGP,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1157180,13000,1048430,4603,121,3,1000,7558,Low,7/23/2009 0:00,310D,310,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157181,11750,1024896,4721,121,3,1000,2711,Low,8/7/2008 0:00,570A,570,A,,,,Motorgrader - 45.0 to 130.0 Horsepower,Washington,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,"15.5""",,,,,,,,,,,,,,,
1157187,77000,1014279,1935,121,3,1998,4747,Medium,5/5/2005 0:00,772CH,772,C,,H,,Motorgrader - 170.0 to 200.0 Horsepower,Colorado,MG,Motor Graders,All Wheel Drive,EROPS w AC,,,,,Powershift,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,Yes,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
1157194,41000,796742,3460,121,3,2004,1923,High,4/20/2006 0:00,307C,307,C,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1157195,19500,1012067,2759,121,3,1000,12012,Medium,12/16/2010 0:00,D5HII,D5,H,II,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Ohio,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,Lever,,
1157198,30000,1041720,18111,121,3,2007,2152,High,11/18/2010 0:00,BL70,BL70,,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Alabama,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157204,20000,1066621,108,121,3,1998,4142,Medium,5/3/2007 0:00,D3CIII,D3,C,III,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Colorado,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
1157207,26000,1059357,1871,121,3,1000,14889,Low,4/22/2010 0:00,544GTC,544,G,,TC,,Wheel Loader - 120.0 to 135.0 Horsepower,Virginia,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157211,16000,1045434,4794,121,3,1999,4706,Medium,4/2/2009 0:00,710D,710,D,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Street,No,Extended,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157212,38000,788456,1535,121,3,2005,1631,High,10/25/2007 0:00,D3GLGP,D3,G,,LGP,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
1157214,76000,1054174,13289,121,3,2006,3634,Medium,11/18/2010 0:00,865DHP,865,,,DHP,,Motorgrader - 170.0 to 200.0 Horsepower,Texas,MG,Motor Graders,No,EROPS w AC,,,,,None or Unspecified,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,Yes,Yes,None or Unspecified,None or Unspecified,"17.5""",,,,,,,,,,,,,,,
1157218,62000,1049898,5873,121,3,1999,0,,6/16/2005 0:00,L220D,L220,D,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Nevada,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157222,20500,1046132,3538,121,3,1997,3385,Medium,10/18/2007 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157226,35000,68618,3539,121,3,2002,1160,Medium,8/25/2005 0:00,416D,416,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Louisiana,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157230,7500,1007533,4627,121,3,2001,2084,Low,5/21/2009 0:00,35ZTS,35,ZTS,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Louisiana,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1157241,40000,1001097,4736,121,3,1999,10073,Medium,1/25/2007 0:00,624H,624,H,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157244,85000,115648,1196,121,3,2003,4739,High,8/24/2006 0:00,322CL,322,C,,L,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 8""",None or Unspecified,Yes,Double,,,,,
1157245,11500,307950,7009,121,3,2003,0,,8/11/2005 0:00,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Nevada,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1157247,74000,1062462,18164,121,3,2006,327,Low,8/20/2009 0:00,EC290BLC,EC290,B,,LC,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",New Jersey,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1157256,27000,1014467,3171,121,3,1999,2053,Medium,9/8/2005 0:00,580L,580,L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Michigan,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157263,100000,160258,3863,121,3,2002,8349,High,7/13/2006 0:00,972G,972,G,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Georgia,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157264,18500,1052409,3883,121,3,1000,30079,Low,4/22/2010 0:00,988B,988,B,,,Large,Wheel Loader - 350.0 to 500.0 Horsepower,Kansas,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157266,10500,1021288,7013,121,3,1979,0,,7/1/2004 0:00,235,235,,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",New Jersey,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
1157271,41000,1004179,4736,121,3,1999,10777,Medium,1/11/2007 0:00,624H,624,H,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157274,23000,506917,3539,121,3,2005,3248,High,6/18/2009 0:00,416D,416,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157276,11000,243119,20101,121,3,2003,3017,Medium,8/26/2011 0:00,TL130,TL130,,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Illinois,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,
1157277,19500,1060007,13320,121,3,2007,795,Low,12/16/2010 0:00,CX36B,CX36,B,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Oregon,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,Hydraulic,Yes,Double,,,,,
1157283,43500,1019314,26968,121,3,1979,6873,Low,6/5/2006 0:00,D155A1,D155,A,1,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1157287,18500,42675,3537,121,3,1995,2559,Low,7/5/2006 0:00,416B,416,B,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Louisiana,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157288,114000,1069314,23931,121,3,1997,6950,Medium,8/24/2006 0:00,140HNA,140,H,,,,Motorgrader - 170.0 to 200.0 Horsepower,South Dakota,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,None or Unspecified,14',Low Profile,Variable,Base + 3 Function,Yes,None or Unspecified,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,
1157290,15000,1013182,9563,121,3,2002,773,Medium,7/15/2004 0:00,863,863,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,North Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1157294,20000,1061407,2322,121,3,2001,14679,High,7/9/2009 0:00,WA250-3,WA250,,-3,,,Wheel Loader - 120.0 to 135.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157301,135000,212290,23931,121,3,2004,7057,Medium,6/30/2011 0:00,140HNA,140,H,,,,Motorgrader - 170.0 to 200.0 Horsepower,Colorado,MG,Motor Graders,No,EROPS w AC,,,,,None or Unspecified,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,Yes,Yes,Yes,None or Unspecified,"14""",,,,,,,,,,,,,,,
1157310,16500,701727,7009,121,3,2000,258,Low,4/15/2004 0:00,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,California,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1157312,35000,1033419,1545,121,3,2000,3708,Medium,8/10/2006 0:00,D4CIIILGP,D4,C,III,LGP,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Michigan,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1157317,19000,1064875,4794,121,3,1995,9145,Medium,6/12/2008 0:00,710D,710,D,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Alabama,BL,Backhoe Loaders,Four Wheel Drive,OROPS,Yes,None or Unspecified,No,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157321,35000,1048928,77,121,3,1997,14794,Medium,11/20/2009 0:00,950FII,950,F,II,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Nevada,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157322,36000,363098,13398,121,3,2004,928,Medium,4/5/2007 0:00,305CR,305,,,CR,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1157329,7500,1002991,7009,121,3,2001,3696,High,12/15/2005 0:00,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Arkansas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1157336,30000,978110,3547,121,3,1999,3026,Medium,2/23/2006 0:00,426C,426,C,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Montana,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157337,16000,1049827,3883,121,3,1000,21177,Medium,6/9/2011 0:00,988B,988,B,,,Large,Wheel Loader - 350.0 to 500.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157338,28000,1006112,3162,121,3,2006,1382,Medium,3/12/2009 0:00,550H,550,H,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Ohio,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
1157339,83000,614760,1623,121,3,2002,6292,High,8/11/2005 0:00,D6MLGP,D6,M,,LGP,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,VPAT,None or Unspecified,,
1157343,27000,1044777,5888,121,3,2001,5996,Medium,2/25/2010 0:00,L70D,L70,D,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Hydraulic,,,,,,,,,,,,,Standard,Conventional
1157345,141000,273762,23931,121,3,2001,4811,Medium,5/4/2006 0:00,140HNA,140,H,,,,Motorgrader - 170.0 to 200.0 Horsepower,South Dakota,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,Yes,14',None or Unspecified,No,Base + 3 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,
1157348,24500,1046635,4605,121,3,2004,0,,11/20/2008 0:00,310G,310,G,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157353,43000,1060893,3819,121,3,1000,5988,Low,7/26/2007 0:00,950B,950,B,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Washington,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157358,54000,1001345,11989,121,3,2003,6832,High,6/25/2009 0:00,PC300LC7,PC300,,LC,7,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1157360,14500,1066996,4579,121,3,2000,4050,Low,5/15/2008 0:00,210LE,210,LE,,,Compact,Wheel Loader - 60.0 to 80.0 Horsepower,California,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157361,102000,777482,23926,121,3,2003,5767,Medium,1/21/2011 0:00,12HNA,12,H,,,,Motorgrader - 130.0 to 145.0 Horsepower,Florida,MG,Motor Graders,No,EROPS w AC,,,,,None or Unspecified,,None or Unspecified,14',High Profile,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,"17.5""",,,,,,,,,,,,,,,
1157365,30000,1034628,10479,121,3,2004,1047,Low,5/10/2007 0:00,EC55,EC55,,,,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Louisiana,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1157366,32500,121777,3539,121,3,2003,1978,High,10/20/2005 0:00,416D,416,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,North Carolina,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157368,81000,595672,23929,121,3,1996,5070,Medium,1/29/2004 0:00,135HNA,135,H,,,,Motorgrader - 145.0 to 170.0 Horsepower,Texas,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,Yes,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
1157370,34000,999411,11605,121,3,2000,15671,High,5/17/2007 0:00,EX230LC-5,EX230LC,,-5,,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1157373,10000,1044205,12524,121,3,2003,2100,Low,6/12/2009 0:00,TB135,TB135,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,14 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1157376,31000,1066745,3893,121,3,1000,12719,Low,12/14/2006 0:00,992C,992,C,,,Large,Wheel Loader - 500.0 to 1000.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157385,18000,45313,7014,121,3,2002,580,Medium,4/29/2004 0:00,236,236,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Louisiana,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
1157386,18000,1017885,1889,121,3,1996,8026,Medium,6/26/2008 0:00,650GLGP,650,G,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Minnesota,TTT,Track Type Tractors,,EROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
1157390,20000,1060089,7277,121,3,1000,0,,7/26/2007 0:00,950,950,,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Washington,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157391,29500,998940,4605,121,3,2006,890,Low,6/14/2011 0:00,310G,310,G,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
1157396,39000,321147,3539,121,3,2005,2472,High,9/20/2007 0:00,416D,416,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,West Virginia,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,Reversible,No,Standard,Standard,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
1157408,28500,789440,3764,121,3,1997,3677,Medium,3/23/2006 0:00,914G,914,G,,,,Wheel Loader - 90.0 to 100.0 Horsepower,Florida,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,15.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
1157413,34000,1059031,15522,121,3,2002,4365,Medium,4/19/2007 0:00,R160LC3,R160,LC,3,,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",New Hampshire,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
1157418,14000,1019679,2800,121,3,1000,0,,6/18/2009 0:00,EX220-2,EX220,,-2,,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Tennessee,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,24 inch,"9' 7""",None or Unspecified,None or Unspecified,Triple,,,,,
1157421,30000,1050201,18190,121,3,2005,1715,Medium,7/17/2009 0:00,ECR88,ECR88,,,,Small,"Hydraulic Excavator, Track - 8.0 to 11.0 Metric Tons",New Jersey,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,,,,,,,,,,,,,,None or Unspecified,,,,,,,
1157425,58000,1047566,23752,121,3,2004,5902,Medium,8/13/2009 0:00,PC300LC7L,PC300,LC,7,L,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Tennessee,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,34 inch,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
1157434,10000,877193,7009,121,3,2000,1388,Low,10/25/2007 0:00,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Oregon,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
